Id,Interface,Depth,Diameter,Angle,ThicknessSkin,ThicknessSct,ThicknessAponeurosis,ThicknessLooseAreolarTissue,ThicknessSkullOuter,ThicknessSkullDiploe,ThicknessSkullInner,ThicknessCsf,ConductivitySkin,ConductivitySct,ConductivityAponeurosis,ConductivityLooseAreolarTissue,ConductivitySkullCortical,ConductivitySkullDiploe,ConductivityCsf,AfPeak
704,INTERFACE,0.287662,0.188703,0.411594,0.218379,0.104087,-0.0982925,-0.464171,0.20886,-0.137696,-0.335709,0.186945,-0.227788,-0.198704,-0.162296,0.0213477,0.224155,-0.221009,-0.313827,310.82
705,INTERFACE,0.322608,0.335871,1.70125,-0.248083,0.177144,0.200864,-1.06521,-0.331582,-0.274564,-0.205201,-0.178654,-0.295203,0.302167,0.0400423,0.224919,0.194634,0.143833,-0.0185326,380.346
706,INTERFACE,-0.232122,-0.281613,1.30203,0.112251,0.190377,0.181707,-1.11157,-0.0329875,-0.312033,0.124549,-0.0513981,0.174581,0.322791,0.238186,-0.110818,-0.240867,0.210092,-0.00751529,335.567
707,INTERFACE,-0.119986,-0.177897,1.05108,0.331592,-0.0605079,0.0183352,0.2722,0.294925,0.0351368,-0.337615,0.210428,0.00980834,-0.197854,0.0179804,-0.0617921,0.259076,0.143549,0.0473692,361.736
708,INTERFACE,-0.230194,-0.21759,-1.18931,-0.150893,0.147788,-0.210806,-0.979315,-0.121704,-0.318491,0.0994227,0.00151324,0.139203,-0.181866,0.0628514,-0.16128,0.18374,0.198236,-0.264902,382.885
709,INTERFACE,0.261686,0.0681298,-1.12199,-0.123225,-0.0303922,0.203816,0.683375,0.206091,0.124217,0.179848,-0.212863,0.130415,0.140788,-0.0717661,0.21935,0.0794629,0.242249,0.113552,265.771
710,INTERFACE,0.234383,-0.125813,-1.30969,0.182353,0.204646,0.186672,0.866245,0.314466,0.299432,-0.0765654,-0.298058,-0.111263,-0.0452676,0.102082,0.216551,-0.219874,0.160235,0.0585569,203.722
711,INTERFACE,-0.194594,0.141826,-0.221523,0.240196,0.0540573,-0.160116,0.351043,0.0118577,-0.333776,0.165402,-0.0614203,0.153668,-0.0224576,0.276907,-0.094108,-0.181336,0.255256,-0.111665,184.912
712,INTERFACE,-0.111137,0.308031,1.21066,0.325418,0.0856477,-0.106244,1.62655,-0.0708341,-0.189205,-0.0617081,-0.246752,-0.092023,0.00630031,-0.297106,0.174581,-0.294967,0.243308,0.151244,167.113
713,INTERFACE,0.253598,-0.25793,0.876031,0.209643,0.222173,-0.0358561,-0.342175,-0.290555,0.145979,0.0105021,-0.27545,-0.221139,-0.153953,-0.201226,0.098593,-0.202603,0.177758,0.223675,454.08
714,INTERFACE,0.311336,-0.214012,-0.726268,0.00233549,0.282166,0.084803,0.874413,0.0974031,0.0299982,-0.15323,0.0246044,0.248348,-0.00172386,0.329589,-0.0704971,0.0319754,0.176135,0.127309,201.853
715,INTERFACE,0.0574161,-0.334036,1.39646,-0.312859,-0.201233,0.0827787,0.506089,-0.102465,0.151807,0.168784,-0.149682,0.117955,0.309855,-0.120553,0.211395,0.203341,-0.129671,0.250424,982.401
716,INTERFACE,0.168551,-0.113676,1.68948,-0.038301,-0.144667,0.201378,1.3798,-0.184781,-0.132698,0.135368,0.180269,-0.13746,0.192511,-0.135589,-0.0698235,-0.210645,0.0355157,0.240546,336.954
717,INTERFACE,-0.201891,-0.280127,0.639787,-0.037578,-0.292842,0.260184,-0.587466,0.293892,-0.126439,-0.136034,-0.108978,-0.268453,-0.169264,-0.016785,-0.266204,-0.242715,0.212618,0.239982,549.223
718,INTERFACE,-0.198734,0.0276148,-1.02053,0.233142,-0.109058,0.322278,-1.32333,0.0920806,-0.266212,-0.0295527,0.272389,0.335859,-0.166748,-0.124809,0.335299,0.0934163,0.286343,0.177779,257.365
719,INTERFACE,-0.0515925,-0.0264049,1.27954,-0.289315,0.0224749,0.0674283,-1.39727,-0.247513,0.305615,-0.274347,0.258755,-0.167403,0.20508,0.164708,-0.27281,-0.146106,-0.0627858,0.0741313,479.697
720,INTERFACE,0.223367,-0.134215,1.08696,0.154893,0.00862892,0.314123,0.00545964,0.258852,0.17266,0.0195826,0.159013,-0.0647159,-0.21485,0.284484,-0.311412,-0.303745,0.236366,-0.0860735,341.515
721,INTERFACE,0.219606,-0.0854377,-1.55582,-0.254285,0.14281,-0.187686,0.926849,0.0759733,-0.170165,-0.202975,-0.055812,0.280402,-0.0149138,-0.15701,-0.142354,-0.120069,-0.249888,-0.0869041,251.099
722,INTERFACE,-0.0487817,0.306807,1.07802,0.17447,-0.171359,-0.0531824,-0.883063,0.119166,0.301408,-0.0947819,-0.217279,0.314853,0.101765,-0.307915,0.0884973,-0.277855,0.0397544,0.0761447,277.785
723,INTERFACE,0.274922,0.195723,-0.184669,0.159525,-0.0737034,0.0540109,-1.65307,0.252937,0.188572,-0.194807,0.130868,-0.128956,0.175189,-0.224253,-0.129618,-0.288394,0.0244243,0.231553,233.771
724,INTERFACE,-0.0304888,-0.0138981,1.23235,0.235994,0.0544604,-0.258175,1.40227,0.284352,-0.283765,-0.214697,-0.157213,-0.0253799,0.270435,0.114941,-0.213884,-0.20636,0.0204046,-0.209836,212.128
725,INTERFACE,0.139747,-0.178524,1.46403,0.0408104,0.141227,-0.0689246,0.576226,-0.314924,0.27913,0.00977458,-0.323392,0.0320945,-0.013075,-0.2286,0.278295,-0.0770098,0.253548,-0.0722611,381.757
726,INTERFACE,-0.0402188,0.235057,-1.37247,-0.264767,-0.0223945,-0.220752,0.453323,0.116632,0.332188,-0.206265,0.038912,0.0413578,0.3274,0.3373,-0.094642,0.330449,0.266732,0.250016,194.587
727,INTERFACE,0.0266615,0.0988798,1.44804,-0.0598017,-0.16509,0.301121,1.68224,-0.02935,-0.0197784,0.220428,-0.276097,-0.224286,0.247983,-0.11122,0.0426162,-0.00343876,0.277851,-0.115028,277.915
728,INTERFACE,-0.132568,-0.183853,1.10808,0.093334,0.300078,0.139977,-0.452054,-0.111783,0.200115,-0.211886,-0.18247,0.235499,-0.0334222,0.287259,0.102382,-0.11814,0.214292,-0.314722,308.692
729,INTERFACE,-0.0804888,-0.0459426,-1.25659,-0.29328,-0.169655,-0.0467813,-1.45099,-0.301724,0.258445,0.202262,-0.0187165,0.228326,-0.275357,-0.314373,0.133759,0.0974959,-0.337632,-0.191879,679.774
730,INTERFACE,0.317883,0.0172421,0.444623,0.252156,0.260617,0.242351,1.10093,-0.0298469,0.310898,0.108867,-0.00691149,-0.309893,0.217542,0.27199,0.274355,-0.248498,0.17925,0.324223,204.333
731,INTERFACE,-0.0683112,-0.167304,-1.59373,-0.179611,-0.0711822,-0.0271214,0.412392,0.135204,-0.0790264,-0.311724,-0.159435,-0.0130343,0.0642781,-0.00948964,-0.14766,0.121189,-0.0647633,0.183471,307.658
732,INTERFACE,0.215777,-0.210415,-0.130838,0.138986,-0.193027,0.139118,0.64558,-0.218595,-0.0738883,-0.00180202,0.15507,-0.019565,0.264684,0.336164,-0.222761,0.0740406,-0.284391,0.318407,315.887
733,INTERFACE,0.27928,0.125649,0.729169,-0.0452365,0.183102,-0.182415,-0.869236,0.310246,-0.178966,0.109929,-0.160111,-0.0143421,-0.0996402,0.00952376,0.198053,0.151126,0.151778,-0.246735,387.27
734,INTERFACE,0.18227,0.0692786,-1.00013,0.296668,-0.24627,-0.314593,-1.03576,0.238893,0.16206,-0.293829,-0.121077,0.102877,-0.282524,-0.176701,0.125374,0.256447,-0.0214172,0.244796,420.058
735,INTERFACE,-0.267676,0.134992,-0.87993,0.0503088,-0.107918,-0.221797,0.286234,-0.0073728,0.326149,-0.00332144,0.140047,0.25388,0.207819,0.169012,-0.313584,0.200415,0.316921,0.108377,167.948
736,INTERFACE,0.27806,-0.0575648,1.59826,-0.14607,0.217902,-0.226496,1.19134,0.0654321,-0.175159,0.253933,0.0521623,-0.311019,0.0280593,-0.0813277,-0.274921,0.312851,-0.134682,0.32256,320.037
737,INTERFACE,0.144663,0.266362,-0.647194,-0.248971,-0.237356,-0.298177,1.59812,0.108838,-0.336229,0.0190879,-0.219843,0.162455,-0.295505,0.116142,0.237317,-0.171068,-0.0985719,0.163564,244.233
738,INTERFACE,0.069382,0.0481944,-0.342707,-0.0442895,-0.326672,-0.0266514,-1.43428,-0.237825,0.22904,0.300439,-0.0666739,0.0713912,0.211586,0.096154,-0.33511,-0.160561,0.244151,-0.00627111,341.363
739,INTERFACE,-0.333911,-0.170333,0.529738,-0.00800981,0.26371,-0.249918,-0.614534,0.0832412,0.330024,-0.126479,0.178711,0.324441,0.242285,-0.258835,-0.299233,0.0616684,0.0126255,-0.085302,286.203
740,INTERFACE,0.140894,0.0765912,1.65591,0.28011,0.216844,-0.0408272,-0.830662,-0.148892,-0.212376,-0.144298,0.275173,0.253647,-0.0240531,-0.0733044,0.0274266,0.232502,-0.305367,0.331753,348.075
741,INTERFACE,-0.0929678,-0.144926,0.190283,-0.284492,0.0254723,-0.242401,-0.35234,0.0527584,-0.0208721,-0.159966,-0.121445,0.26453,-0.233759,-0.010396,-0.137909,0.237873,-0.130008,-0.195961,446.392
742,INTERFACE,-0.0795491,0.25776,1.63605,-0.0840145,-0.289663,0.0666188,-0.377175,0.16673,-0.255712,-0.213086,0.0599751,0.237523,-0.0813583,-0.2658,-0.0151873,-0.062205,0.0743191,0.263871,352.331
743,INTERFACE,-0.189427,0.129927,-0.453125,-0.156003,-0.0595017,-0.0798456,-1.54901,-0.233962,-0.0519118,0.321511,0.293548,-0.0882603,0.22627,0.0848796,-0.261542,-0.000838601,-0.0428416,0.0253509,363.558
744,INTERFACE,-0.0880531,0.00886133,0.73806,0.265997,0.106651,0.270352,-1.19572,0.299332,0.192857,0.0808069,-0.113563,0.255836,0.249889,0.133775,0.293771,0.11903,-0.163079,-0.324549,297.642
745,INTERFACE,0.214241,-0.0169894,-0.952124,-0.00058301,-0.124765,0.329388,0.618209,0.177299,-0.163108,-0.290073,-0.000709207,0.0818431,0.307851,0.0331079,-0.219115,0.261212,-0.131569,0.00244076,231.455
746,INTERFACE,-0.164631,-0.2182,1.34924,0.0183032,0.306073,-0.0607333,-1.62562,0.31551,-0.299312,-0.0237953,-0.0207696,-0.332518,0.149665,0.319845,0.127831,-0.275012,0.116925,0.0447797,361.183
747,INTERFACE,0.0899924,0.197565,-1.06389,0.274617,-0.135984,-0.0970754,1.61024,0.0740067,0.189756,-0.314887,-0.29219,0.0350163,-0.261085,-0.162424,0.143793,-0.314074,0.00800697,0.0414104,167.419
748,INTERFACE,0.316829,0.140087,1.67957,-0.24412,0.23994,-0.275353,0.716972,-0.193281,0.205835,0.208052,-0.024973,0.321287,0.319074,0.254194,-0.140579,-0.263713,-0.334932,0.296361,236.451
749,INTERFACE,0.0876632,0.193543,-0.265767,0.272525,0.244416,0.156538,-1.25769,-0.02789,0.327411,0.200773,-0.134778,-0.285282,0.108746,0.17802,-0.33451,0.333897,-0.0363133,-0.0208755,236.745
750,INTERFACE,0.115452,-0.0533896,-1.16534,-0.0913306,-0.267196,0.333944,-0.401929,-0.220058,-0.100376,0.175879,0.128696,-0.269624,0.00771529,0.0376283,0.171651,0.270577,-0.215041,0.0923364,709.6
751,INTERFACE,0.0204365,-0.271713,-1.70774,0.146613,0.20025,-0.202474,-0.484027,0.1694,0.234419,-0.146548,-0.254682,0.215624,0.182724,-0.318564,0.209349,-0.209229,-0.223351,-0.104667,284.486
752,INTERFACE,0.0729331,-0.149235,0.84735,-0.288214,-0.162965,0.280294,0.9968,0.312194,-0.158051,-0.116832,-0.244076,-0.199525,0.125418,0.218949,-0.115214,0.0878174,-0.251658,0.103786,356.622
753,INTERFACE,-0.0567595,-0.0633022,-1.09777,-0.227674,-0.0892571,-0.0596082,-0.723539,0.0566227,-0.273505,-0.246178,-0.200896,0.0685281,-0.0739331,-0.134174,0.0502335,0.288942,-0.108289,0.122625,546.213
754,INTERFACE,0.288751,0.202552,1.0101,-0.0933715,0.263898,-0.164024,-0.813588,0.166465,0.0241339,-0.0350674,-0.198046,-0.258582,0.0157744,-0.0971925,-0.172997,0.17933,0.205423,0.253294,363.899
755,INTERFACE,0.129204,0.330696,0.300553,0.0794424,0.125713,-0.128173,0.895624,0.0102166,0.112127,0.174734,0.29012,-0.0549641,-0.0643199,0.300087,0.22778,0.268055,-0.236044,0.256211,216.701
756,INTERFACE,-0.250652,-0.307848,1.05757,0.0169733,0.145502,-0.196487,-1.57391,0.113974,-0.323219,0.00800519,0.303204,-0.160953,0.0242914,-0.0230755,-0.195672,-0.271589,0.208811,0.165448,448.473
757,INTERFACE,-0.222995,0.301336,0.689015,-0.266096,0.076959,0.0656349,-0.573646,-0.153125,-0.307759,0.182827,0.0790449,-0.298546,-0.14239,-0.0574577,-0.160435,-0.317387,0.0926385,-0.0830474,234.123
758,INTERFACE,-0.0909059,0.00103908,-1.35584,-0.172464,0.257433,-0.29893,-1.63507,0.241841,-0.031955,-0.00413592,-0.261598,-0.113523,-0.172993,0.0154236,0.19545,-0.218021,0.122413,0.282126,349.733
759,INTERFACE,0.154264,-0.294257,-0.563835,0.182649,-0.229199,-0.15437,-0.114792,0.275559,0.140684,0.298503,-0.177681,-0.280992,0.253058,0.279103,0.335856,0.128747,-0.245827,0.0776672,1047.08
760,INTERFACE,-0.0276403,-0.221702,-1.23343,-0.0826682,0.319982,-0.176569,1.38847,-0.271239,0.119335,-0.299914,-0.283492,0.23853,-0.160048,0.0968813,-0.0346616,-0.269239,0.227158,0.184095,169.041
761,INTERFACE,0.225491,0.263699,0.106265,0.24791,0.296732,0.234839,0.0313321,-0.183912,-0.284772,0.21746,-0.0957279,0.17731,-0.197612,-0.33143,-0.253936,0.332826,-0.326351,0.049562,169.276
762,INTERFACE,-0.211477,0.0147447,-0.75052,0.19846,-0.0661306,-0.0898396,1.42761,-0.0351669,-0.014099,0.249336,0.04472,0.0488265,-0.268411,-0.267482,-0.20253,0.0391233,-0.20921,0.124396,146.787
763,INTERFACE,0.00822669,-0.266739,0.0814952,0.256677,0.233571,0.0335557,-0.165213,-0.113635,-0.236683,0.0634646,-0.322837,-0.172411,-0.329333,0.199986,-0.142944,-0.225276,-0.204406,-0.256876,111.248
764,INTERFACE,-0.0617934,0.280299,1.30647,0.0857123,-0.247684,0.0807924,-1.55256,0.289346,-0.180917,-0.0876559,0.299343,-0.117524,-0.287384,-0.0277761,0.213914,-0.313525,-0.302845,0.0185822,252.921
765,INTERFACE,0.136932,-0.333738,1.26188,-0.0628796,-0.264285,-0.0107787,0.322355,-0.216482,-0.147638,-0.0533609,0.139847,-0.131955,-0.210784,-0.252212,0.104371,-0.0226521,-0.0841314,-0.000537847,1699.63
766,INTERFACE,0.25563,0.334092,1.03048,0.291025,-0.0585863,0.0982373,1.05007,0.257329,0.0752529,0.127169,-0.0848306,0.114838,0.0858772,-0.281388,-0.0572943,0.0497246,0.168025,0.0144621,225.624
767,INTERFACE,-0.103319,-0.106176,-1.33767,0.0647801,-0.126737,0.266655,-0.89951,-0.0855621,0.116836,0.120253,0.0914631,0.33141,-0.00687687,-0.0596837,-0.271399,-0.0742502,-0.124888,0.232774,351.191
768,INTERFACE,0.258147,-0.0277757,-0.892527,-0.100087,0.198227,-0.300008,1.527,-0.106381,0.304645,0.256598,-0.181675,-0.175877,0.0575686,-0.118365,-0.225991,0.214853,-0.094138,-0.230091,164.856
769,INTERFACE,0.0365492,0.203185,-0.838839,-0.19993,-0.0747549,-0.0419225,1.29374,0.243009,0.227915,-0.240422,0.138579,-0.326494,0.24347,-0.257561,0.289073,-0.0219289,0.162706,0.0558046,185.864
770,INTERFACE,-0.3322,-0.174707,0.525446,-0.18487,0.0106629,-0.0362176,1.71393,0.329291,0.11181,0.0532313,-0.161105,-0.0941781,0.0884702,-0.122826,0.280968,-0.332703,0.118912,-0.248366,217.23
771,INTERFACE,0.100833,-0.244057,-0.00157578,0.103542,0.334294,0.24331,-0.647708,0.19421,0.150969,-0.112801,-0.0744178,0.194524,0.290652,-0.283586,0.30505,0.0918614,0.147643,0.127934,197.327
772,INTERFACE,0.336228,0.00609315,1.35537,0.207635,0.243089,-0.235165,-0.964846,-0.140719,-0.12131,0.164743,0.0921072,0.0408823,0.140254,0.25467,-0.148996,-0.139021,0.0265788,-0.297833,385.93
773,INTERFACE,-0.0639628,0.262526,1.73057,-0.271213,-0.33302,-0.305928,0.6581,0.179208,-0.142677,0.281294,-0.193607,-0.0933775,-0.12993,-0.263142,0.05369,0.0638142,-0.268797,0.274165,366.086
774,INTERFACE,-0.262223,-0.124105,-1.11199,0.037773,-0.159489,0.13147,-1.14394,-0.282452,0.0290115,-0.19921,0.0611611,-0.125379,-0.208788,0.236294,-0.0170558,0.00293426,-0.26551,-0.116693,453.034
775,INTERFACE,0.276204,0.290914,-0.975822,0.0222261,0.138189,0.138067,1.14621,-0.309885,-0.216191,-0.199856,-0.0326257,0.242221,-0.0635907,-0.109525,-0.119203,-0.232479,-0.149122,0.00407654,140.403
776,INTERFACE,0.331805,0.207935,-0.506283,0.141847,-0.207343,-0.117561,1.22228,-0.236508,-0.311273,0.309512,0.250398,-0.32182,0.10417,-0.0254334,-0.176867,0.272031,-0.0465839,0.0629759,259.011
777,INTERFACE,-0.309246,-0.130536,-1.65941,-0.00618723,-0.104288,-0.181437,-0.205361,0.05939,-0.0212941,0.0148963,-0.175276,-0.151612,0.23167,-0.0442607,0.261713,0.18019,-0.147122,0.157835,355.964
778,INTERFACE,-0.1698,-0.0802089,-0.208358,0.263123,-0.248943,-0.267832,1.13139,0.157995,0.0827056,-0.150644,0.0452832,0.0430914,-0.162805,-0.0426902,-0.128985,0.204264,-0.257176,-0.238068,245.009
779,INTERFACE,0.178337,0.300187,1.61605,-0.0123581,0.276253,0.00742452,-1.03457,0.168192,-0.0759019,0.325638,-0.151297,-0.0928842,0.0476647,0.112955,-0.256988,-0.190346,-0.0441199,-0.262674,272.601
780,INTERFACE,-0.112228,-0.0926078,0.176801,-0.260159,-0.20232,-0.150302,1.39061,-0.285433,0.254921,-0.245227,0.0308764,0.0394887,0.286432,-0.14624,0.0859442,-0.0868893,0.134075,-0.186768,293.856
781,INTERFACE,0.272083,-0.028513,0.679886,0.127961,0.192758,0.252763,-0.349368,0.0613938,0.0218446,0.0691403,0.202023,0.00780723,-0.0373599,-0.303097,0.308148,-0.0252536,0.0684654,-0.255935,279.878
782,INTERFACE,0.210956,0.178436,0.655088,-0.153866,0.0940714,-0.170105,-1.0597,-0.0713982,-0.290735,0.239507,-0.0687948,-0.0334487,0.185944,0.202664,0.236946,-0.207393,-0.211126,-0.158534,342.773
783,INTERFACE,0.331143,-0.281289,0.161113,-0.107267,0.101915,-0.18326,0.167233,0.202874,-0.261618,-0.315963,0.185394,0.0635868,-0.330696,-0.0320706,-0.320226,-0.266589,-0.0713229,0.107059,503.809
784,INTERFACE,0.318655,-0.0910754,1.42925,-0.21575,0.135913,0.240977,-1.40682,-0.271377,0.222364,0.198552,-0.174574,-0.326968,-0.0731671,-0.169759,-0.255328,0.113817,-0.080766,0.218991,812.125
785,INTERFACE,-0.0254024,0.310707,0.544775,-0.314998,0.163732,-0.241035,-0.491343,-0.265708,-0.301214,0.0284117,-0.249601,0.311459,0.139148,0.319279,0.120168,0.304587,-0.326036,0.0729591,256.613
786,INTERFACE,0.314736,0.147034,-1.50903,-0.104832,0.222533,-0.287172,0.0654932,0.222401,-0.29576,-0.15571,0.216495,-0.015561,-0.331088,-0.04887,0.137241,0.191358,-0.121593,0.0649679,200.336
787,INTERFACE,0.0787796,0.337467,-0.499524,-0.124118,-0.219203,0.132185,-0.714686,-0.0343732,0.148909,-0.145538,-0.247371,0.219852,-0.258034,-0.153575,0.0174594,0.0352407,-0.324276,-0.0348114,228.692
788,INTERFACE,-0.323386,0.100993,-1.13994,-0.16074,0.189129,0.174143,0.280221,0.196416,0.274721,-0.19314,0.0294354,0.0784588,-0.0857033,-0.215913,-0.0163627,-0.269926,0.0434407,0.310736,143.542
789,INTERFACE,0.32029,-0.102939,-1.57484,-0.256942,0.225695,0.229274,-1.1476,-0.1786,-0.0247238,-0.252084,-0.313192,-0.23392,-0.334075,-0.324723,0.287903,-0.084519,-0.00251579,-0.17777,141.026
790,INTERFACE,-0.295019,0.273723,-0.226753,-0.144395,-0.019395,-0.196268,0.235779,-0.0209946,0.20096,0.281996,-0.317855,-0.264136,0.154224,-0.301836,0.0129833,0.0568199,-0.300094,0.123661,193.894
791,INTERFACE,0.0460455,0.1034,0.331637,-0.189754,0.336796,-0.310812,-0.714044,0.0249855,-0.257545,-0.055169,-0.100757,-0.157482,0.0111006,-0.137255,0.215092,0.32182,0.0183566,-0.292554,300.792
792,INTERFACE,0.0403276,-0.0496998,-1.59982,0.0327525,0.0661519,0.123832,0.178892,0.2545,-0.242687,0.242895,-0.145211,-0.102143,-0.118515,0.326027,-0.0220986,-0.0977305,-0.127848,-0.0744376,244.868
793,INTERFACE,-0.0851786,-0.0197317,0.275193,-0.194161,-0.239827,-0.328811,0.233076,-0.100076,0.250078,0.17439,-0.304189,-0.235927,-0.256189,0.293117,0.0806337,0.101524,0.132253,0.144899,513.413
794,INTERFACE,-0.0395204,0.246514,1.46009,-0.182486,-0.0232702,-0.247347,-1.29987,-0.144306,-0.13874,-0.268439,-0.0236593,0.00301973,-0.0152175,-0.264887,0.120963,-0.262602,-0.0512184,-0.257977,337.036
795,INTERFACE,-0.311501,0.0890013,1.66929,0.131847,0.0806696,-0.21799,0.819326,-0.310679,0.110078,0.141549,-0.105176,0.0566953,0.0139414,0.0053847,-0.283599,-0.272156,0.00376497,0.176015,224.354
796,INTERFACE,-0.239654,-0.24776,0.225779,0.039608,-0.338219,0.0934827,-0.605949,-0.31115,0.0737778,0.103589,0.222276,0.17828,0.127856,0.0618932,0.00815463,-0.213414,-0.309731,-0.00414027,472.032
797,INTERFACE,-0.0877718,-0.282811,-0.0563763,0.32843,-0.110545,-0.156785,-0.534283,-0.2312,-0.107045,-0.00593768,0.189951,0.143388,0.334264,-0.312892,0.128846,-0.125892,-0.282544,-0.129454,310.08
798,INTERFACE,0.0769984,0.147236,0.556671,-0.251711,0.000763877,-0.287782,0.526484,0.178721,0.104789,-0.174841,-0.0317671,0.277622,-0.0709005,-0.0892907,0.0580095,0.171726,0.0954378,0.265327,319.861
799,INTERFACE,-0.00331361,0.191435,-0.518948,0.305165,0.0792679,0.0572695,-1.12245,0.0721238,-0.250274,0.181557,-0.0625686,0.0889876,0.166047,-0.134761,-0.158804,-0.0938574,-0.0118459,0.0858908,204.756
800,INTERFACE,-0.106115,-0.139133,-1.55,-0.0311639,0.0363019,-0.00122554,-1.05218,-0.0628442,0.204541,0.20512,0.0575547,-0.208173,-0.106642,0.165971,-0.295028,-0.322937,0.00937574,0.00310247,440.349
