%eval_id interface RELDEPTH       DIAMETER       POSITION       ANGLE          ELECTRELDEPTH  THICKNESS_SKIN THICKNESS_SCT  THICKNESS_APONEUROSIS THICKNESS_LOOSE_AREOLAR_TISSUE THICKNESS_SKULL_OUTER THICKNESS_SKULL_DIPLOE THICKNESS_SKULL_INNER THICKNESS_CSF  CONDUCTIVITY_SKIN CONDUCTIVITY_SCT CONDUCTIVITY_APONEUROSIS CONDUCTIVITY_LOOSE_AREOLAR_TISSUE CONDUCTIVITY_SKULL_CORTICAL CONDUCTIVITY_SKULL_DIPLOE CONDUCTIVITY_CSF AFmax_4um      GAFmax_4um     
762      INTERFACE  0.4544922002   0.5969534549   -12.98908064   71.63372075    0.9360489421   0.3414327247   0.783225365    0.263742788    0.8744145926   0.4123978295   2.324929312    2.160899266    2.638472316    0.2650246122   0.1468811574   0.009272057576 0.1261827846   0.003377613247 0.3112462728   3.766685119    234.0526727    8.263048282    
763      INTERFACE  0.2135928863   0.9386762881   -7.227237616   31.64572778    0.8644648578   0.3341533228   1.931486356    0.1035667238   0.8977562407   2.557697697    1.877534372    2.313591613    2.379823609    0.1604057572   0.1022271194   0.05792381412  0.06869821832  0.01107157005  0.2259583714   0.5080292911   138.4518724    14.8943656     
764      INTERFACE  0.3661438462   0.7977231848   16.97202863    23.7353321     0.1732602478   0.4042764352   0.854272646    0.2640624941   1.416922631    2.767355167    3.4484035      1.628609986    2.642517278    0.0544295616   0.2959986133   0.07134712897  0.01728645597  0.0107027327   0.1721940471   0.9501016978   108.2621459    22.6842815     
765      INTERFACE  0.06994936794  0.8805339829   -3.045498962   82.47325324    0.004282056172 0.5884940089   0.1688038643   0.4408602981   1.626714231    0.6179898259   1.434043489    0.1238091578   2.37729598     0.07873644339  0.2586625741   0.09381392239  0.06587314938  0.01263899444  0.3023498957   2.814503192    25.16177915    1.201320592    
766      INTERFACE  0.2835796472   0.9102239655   -4.95261512    71.88419028    0.485439651    0.7716502501   1.929565901    0.2156177786   1.558452726    2.975128867    1.967976086    1.659008904    3.671806545    0.05469086513  0.3349378012   0.1167535639   0.1086454656   0.007613815805 0.1761763972   1.137086441    15.99714573    2.315086604    
767      INTERFACE  0.7508167349   0.1192677607   18.48773426    50.37904393    0.4977791842   0.26834966     1.447860567    0.209679235    0.2702979198   1.463749189    4.28781542     1.451730606    2.580038205    0.1122304548   0.1244838082   0.07401089435  0.0492420068   0.0136233317   0.1860698061   1.633128004    183.3485099    24.14977988    
768      INTERFACE  0.3054726347   0.181324885    3.65210077     18.92623714    0.1283454503   0.4908409671   1.150869611    0.1087422987   0.9939366109   1.196679729    2.368918188    2.216308337    2.958664652    0.1781502502   0.06745241464  0.02355640571  0.1399202883   0.01183287138  0.05394077925  1.185583986    204.7358385    21.71280323    
769      INTERFACE  0.7198851164   0.9927226254   0.4140683318   36.62085292    0.715118264    0.6335118155   0.5411034957   0.2228127221   0.5838289748   2.05386539     3.888959306    2.309688356    4.768812142    0.1230110149   0.007231739927 0.04334614811  0.09422866009  0.008338268928 0.4259658042   0.3135165501   56.73946297    1.917949784    
770      INTERFACE  0.2067366249   0.3279569267   -18.84761383   52.23460183    0.956290679    0.4991311604   0.2498128366   0.5124837197   1.316730585    1.294635474    2.589967031    1.906114699    3.666225463    0.1880954436   0.08139167116  0.01087122068  0.0190789628   0.007250488856 0.1643363486   3.034681597    465.2603635    21.12207351    
771      INTERFACE  0.1525330172   0.2515246692   -6.064225977   39.56576245    0.5203449008   0.4115210694   1.669384685    0.3274544519   1.205351893    1.021949328    3.739786893    1.613867751    4.351097373    0.197154805    0.1924503507   0.01569852842  0.1340852803   0.008487321225 0.197621305    3.390697091    61.25528411    7.610147869    
772      INTERFACE  0.7483182303   0.2738489004   -20.79106305   12.45276513    0.005369767826 0.8019241973   1.59963352     0.3290122836   0.7877924809   1.516142761    2.491761442    1.434403151    3.287175506    0.02998095599  0.1127328214   0.08316966056  0.1383147348   0.0139951896   0.236395873    0.419722926    500.7638579    34.82400485    
773      INTERFACE  0.6272753641   0.5920357197   -12.00774446   63.04467656    0.5911177343   0.4763126238   0.495535903    0.1583292189   0.2498903256   0.5011450155   3.219254208    0.826031589    3.307404044    0.11244383     0.0392151831   0.08294089162  0.04566103483  0.005746459376 0.06663114763  3.203577       1173.143614    32.70174834    
774      INTERFACE  0.4822811578   0.6958925552   -13.24819348   55.45872067    0.7446446312   0.5168760673   1.177569948    0.1576135103   0.3814477961   0.701879144    1.498934609    0.6145541455   3.039857671    0.1608481277   0.2012938554   0.1415119165   0.0213927858   0.008411366    0.3770083998   2.613041578    320.3896474    10.23141129    
775      INTERFACE  0.2245930791   0.3534291065   8.473318846    19.86631416    0.2261505666   0.786006395    0.2918937217   0.5057397833   0.6921918309   0.6527988728   3.983986646    2.326165452    3.08403502     0.2397763771   0.1937927885   0.06952661599  0.1218980566   0.007281456395 0.3283160423   2.02313811     155.768643     15.45675472    
776      INTERFACE  0.8111634514   0.4861136523   15.83578212    31.1286266     0.4007459022   0.6141265987   1.001501313    0.3334526894   0.2716674043   0.4062959495   1.495241826    1.547419088    4.576112213    0.109157858    0.1965180049   0.123149924    0.1411776746   0.01011879643  0.2808700627   0.1250920254   185.9289791    12.35228762    
777      INTERFACE  0.3453033292   0.9490208011   -6.632642446   76.23849665    0.3991001824   0.6474194379   1.465653689    0.3771036803   0.2647675857   0.4034435433   3.178330921    2.80981248     3.070454467    0.217335686    0.2254042255   0.06983282733  0.1385921101   0.007041137938 0.1671581324   3.793447344    34.85690766    3.517629736    
778      INTERFACE  0.3794625804   0.1615184809   0.1919108236   50.1413976     0.6817924368   0.6467284902   1.162427378    0.5342963724   1.248065251    2.258257706    1.417549483    1.190602211    2.242605174    0.02447547371  0.1646125836   0.134056976    0.1118827107   0.001394955475 0.3062343839   1.351468557    56.81808205    1.662554547    
779      INTERFACE  0.6169205876   0.5326767374   -5.205328866   48.5229747     0.7740576555   0.5927609204   0.5653951388   0.210040099    0.335090226    2.905292058    2.434769511    0.5373052221   4.785439261    0.2592625331   0.3165022584   0.09081455528  0.07986073189  0.006522542521 0.2881097463   0.0647188022   75.89165849    8.363762193    
780      INTERFACE  0.1810615274   0.5049107432   -2.059103464   42.10848685    0.3616064286   0.793098048    1.737016639    0.4993330308   1.489881094    2.931246319    3.155046172    2.223831509    4.474139633    0.02490152404  0.2937467546   0.1205078911   0.09309965344  0.0136559491   0.4226120883   0.8508069499   24.62907978    2.444090252    
781      INTERFACE  0.3835488174   0.3653060853   -13.96346668   52.86092424    0.2935066039   0.3869140524   1.591855988    0.1721198795   0.6224357277   2.647165704    2.954544198    2.819241222    4.951792047    0.1831958147   0.0759722797   0.07329948908  0.03315285286  0.01062552594  0.3977937826   0.6117108425   489.8776871    15.58586776    
782      INTERFACE  0.3066401069   0.4595378228   18.68511739    48.79225786    0.224343501    0.5561908275   0.4674537523   0.3782197874   1.407770203    1.482704749    2.123087546    1.481956015    3.700257782    0.1790947569   0.3566246621   0.1092734201   0.129057213    0.008417300972 0.2281602421   2.519702466    70.05474292    10.45515444    
783      INTERFACE  0.2474309414   0.6743498868   -5.208095851   16.32336991    0.1993078152   0.7870154025   0.5735192381   0.3818400456   1.309542535    0.8563295457   3.836684468    1.846210167    2.758819432    0.1046798431   0.3282840707   0.07778769208  0.06951525765  0.01167243084  0.4453524086   2.450798173    202.0466251    21.61980138    
784      INTERFACE  0.2151729646   0.4952813997   9.900724168    30.16871792    0.2176813351   0.4481222668   1.48014212     0.4709277238   1.520980708    2.529256049    3.603283718    1.737951692    5.084576328    0.2542134338   0.1409031919   0.06489447736  0.1008917544   0.006133298273 0.1323053027   1.114949803    68.16788502    10.40046977    
785      INTERFACE  0.6345043479   0.6772937521   12.97444109    26.00057618    0.3013888784   0.3192497256   1.149204952    0.4928546216   1.032952928    2.37324846     3.861363476    0.6382032333   3.15083034     0.20416133     0.1281160418   0.1088494307   0.1192925499   0.01332401278  0.359342899    3.408118439    106.7573621    9.419910676    
786      INTERFACE  0.9339115811   0.8715167846   -2.870225725   63.20241789    0.6068702533   0.3947932435   0.4213248412   0.1817987523   0.8333453487   1.065076052    2.087398363    1.384945646    4.653320128    0.223779456    0.1777400738   0.1069286801   0.1441211406   0.001459481926 0.3465260087   0.5647013358   59.71229283    3.805398617    
787      INTERFACE  0.8123955158   0.748879655    -17.50282893   3.855142599    0.5509811391   0.3756170675   1.122327111    0.2079827445   0.2508348646   1.977198601    3.595807836    0.5790902057   3.657187148    0.2247577538   0.1760780862   0.03733148094  0.0782397514   0.004511904965 0.09283442413  2.849548799    299.0522823    36.13916133    
788      INTERFACE  0.6641929131   0.8645190912   10.43651395    75.00744302    0.4181062886   0.2228053679   1.366116063    0.1971504421   1.644495105    1.901670095    1.616840975    1.403805804    3.028674056    0.2529909336   0.3368980335   0.08946804707  0.08350407841  0.01008661576  0.4267690817   2.021864501    32.98180588    4.946368456    
789      INTERFACE  0.7349016422   0.9585194151   -11.96833996   20.33408108    0.7248430453   0.7688040085   1.145141591    0.3510524612   0.5000686439   1.989270029    2.331847586    0.5620495317   2.23019127     0.1329065861   0.08425902924  0.04936993199  0.04597512749  0.008648449644 0.4253348095   1.693925072    273.1300289    16.83589175    
790      INTERFACE  0.3158319311   0.4913246783   20.93557678    2.767934419    0.1262177358   0.6597114179   1.665835811    0.3970433487   1.64322382     1.224473742    2.35733395     1.799507834    4.910461129    0.07666266017  0.05344263954  0.03578414037  0.1473009369   0.00750387655  0.4039468431   2.41589894     142.2255882    44.63926357    
791      INTERFACE  0.7561411834   0.244024882    18.92774187    80.3409327     0.987233949    0.228858229    1.069066224    0.4587864993   1.365786335    1.357432191    1.82464854     0.2777816973   3.059454888    0.2420263127   0.07212268107  0.1367621852   0.09993117168  0.005614840178 0.2098893926   3.724913563    36.89071711    8.850830182    
792      INTERFACE  0.7548557475   0.8987743162   18.35028647    36.2722334     0.4933282899   0.3209510623   0.5596324192   0.2799208252   1.599490931    2.54583653     2.395049773    1.898180052    2.533548155    0.2611175859   0.2510225669   0.08589243051  0.03690715171  0.01272626425  0.3883249781   2.257408184    70.95408641    17.44124446    
793      INTERFACE  0.8977674608   0.6227709366   -10.46429679   85.53548617    0.8902745791   0.7017573493   1.005731373    0.4863336561   0.4161847672   0.7122637955   3.234072299    2.014826641    2.32270479     0.1952365455   0.3039114063   0.03026567773  0.01928552044  0.01119910445  0.4501031784   3.818338113    266.4819408    8.061948446    
794      INTERFACE  0.2435829887   0.6646917643   15.36896752    84.43835282    0.2255196511   0.7770601586   0.1635596113   0.2134493309   1.508890655    2.343720891    2.239152248    0.2700919774   4.986132799    0.23231092     0.1353800507   0.03874416858  0.1392312997   0.004928364293 0.01674051039  0.1855260193   147.6921858    14.37960248    
795      INTERFACE  0.2326366845   0.8731779076   9.752050558    73.7474154     0.7994598187   0.7577655181   1.798130458    0.1068378348   0.4394493797   1.326493929    2.208904191    0.7604260457   4.460842347    0.1068549435   0.2762858106   0.04708010201  0.09867741978  0.003267539927 0.4619633612   0.2331257794   25.83408249    5.481502585    
796      INTERFACE  0.527000406    0.7312146283   -3.717398876   18.11951817    0.1479928118   0.3163749706   1.286879204    0.4061937289   0.5142741649   0.5005495424   2.661576401    1.05973558     3.87041142     0.1678840344   0.1164841666   0.1421999038   0.09486695033  0.01282117195  0.231634185    2.523495973    145.7994499    16.01090266    
797      INTERFACE  0.4996787276   0.560568224    -3.541968381   45.17333788    0.3145899384   0.7320509966   1.602083882    0.5210546473   1.043026254    3.034334897    1.467570971    1.401354187    4.167293796    0.1117225296   0.09504534142  0.1181951299   0.04377723549  0.01345912048  0.09225686541  3.376830182    54.13107296    7.438786703    
798      INTERFACE  0.3938204139   0.5203544632   -2.21531124    76.18382526    0.901168962    0.1953636995   0.5476321077   0.3440660907   0.7661308622   1.985400871    2.723429158    0.3920183642   3.178692474    0.1431480357   0.03516917847  0.09914792098  0.0967887714   0.002605751416 0.2387068251   0.8854185169   73.0584326     4.791080728    
799      INTERFACE  0.5239982171   0.8148769174   -5.559053788   9.109691639    0.4527962764   0.456659572    1.667692292    0.1369751302   1.757638665    1.435505138    1.964668649    1.948302757    2.813692999    0.1965623788   0.3379366159   0.07697202666  0.04508241067  0.002084115869 0.319052871    2.896852334    92.74406224    19.80988877    
800      INTERFACE  0.4210361903   0.6941028689   16.09688275    16.98900831    0.6370551691   0.5206649996   1.3783068      0.3190999861   1.194306389    2.711358668    2.918162347    1.851534483    3.399702908    0.1967734226   0.02189275698  0.07715161061  0.07896044832  0.008303397866 0.04573970282  3.734085237    98.883698      23.05868043    
801      INTERFACE  0.4857249559   0.4279986491   14.00522281    55.21764727    0.1088224474   0.4102282067   1.745591201    0.305358572    0.4911877701   2.083249382    2.284437054    1.415305549    3.439782465    0.1981950404   0.2372420863   0.121887289    0.03838722413  0.009761659307 0.02820675149  2.864950977    69.24357036    8.500164739    
802      INTERFACE  0.5505184702   0.1328681154   -13.67428095   36.45071924    0.02759277312  0.589814693    1.079330398    0.3903960073   0.7670363049   0.7082048636   1.768197193    1.371267171    4.087016157    0.2241748693   0.1270575332   0.1253704041   0.1255130215   0.009536472464 0.2081025078   0.3220887849   439.5614764    11.2424889     
803      INTERFACE  0.1158349565   0.7397612909   -5.813390678   81.63665255    0.03132983093  0.7843590346   1.805878644    0.208452259    0.4097462096   1.625335162    1.644389028    0.4813712789   3.557201565    0.12908532     0.2793087418   0.04777284245  0.05461144246  0.01086771043  0.4201624607   2.831159813    21.22862091    2.905475649    
804      INTERFACE  0.979210937    0.4522200165   18.85611583    81.47562158    0.6558270406   0.4204432534   1.308435232    0.3155983955   0.2097076562   0.588959303    4.205846348    2.755587851    2.879500403    0.2117861944   0.189861245    0.1021948395   0.1185677863   0.009285823509 0.1526353716   3.169699046    40.40579819    7.30544779     
805      INTERFACE  0.02177759408  0.1835409809   20.98423833    74.08078046    0.308350894    0.5222182155   0.2046651569   0.4203229966   1.117298402    2.65271237     1.864963024    1.013037508    3.082866568    0.250556742    0.1405727851   0.08282116156  0.05635231622  0.005096170373 0.1533014397   2.440463893    20.67902212    13.12199673    
806      INTERFACE  0.02669922766  0.2031680107   14.48467387    39.91297776    0.1495337579   0.2430948656   1.856751865    0.1323412551   1.776386534    1.573934707    2.757914557    1.066774269    4.811359118    0.1475499312   0.204390309    0.1239799119   0.06442832333  0.009001140417 0.1964567936   3.372543837    79.57720336    8.979800356    
807      INTERFACE  0.8811950282   0.2972657707   -17.22596911   64.74656191    0.1742245479   0.362898126    0.2955235116   0.4160612851   0.6895397606   0.3647624294   1.477635979    2.746196922    2.933440359    0.1454200481   0.1688772487   0.04570094693  0.01434074567  0.01053991112  0.0856604752   0.07211230062  1176.12967     36.58100683    
808      INTERFACE  0.7811425137   0.9072188896   -15.25205291   4.009301169    0.5751894402   0.2171270375   1.44280372     0.3167937311   1.306472768    2.835541439    3.588186045    1.562302743    4.110201101    0.2007886095   0.2576090679   0.1108908863   0.09646634536  0.009804578043 0.2021476736   0.2190940335   113.6934752    13.50798745    
809      INTERFACE  0.6329915742   0.8142548825   11.03313299    20.12302267    0.2356358553   0.6777174084   0.2468384559   0.1701802464   1.749165489    0.9002769866   3.576630615    0.2860261435   3.249831389    0.1796377651   0.07728218115  0.09423607815  0.1051830644   0.004081626335 0.166192081    0.05124756471  167.5953038    13.94901443    
810      INTERFACE  0.8181320125   0.2415328418   -19.25468365   55.93655475    0.3280255567   0.736686873    1.620602188    0.159369008    0.9100154233   3.318679638    3.193075138    1.874162358    3.470066719    0.04689045688  0.1558567413   0.1380065115   0.06212985593  0.002905495936 0.2168287269   1.505917885    378.7352908    16.51379375    
811      INTERFACE  0.5384300693   0.1106184924   9.271929886    85.65148728    0.05605955859  0.4664250521   1.353358826    0.3798921044   0.593847792    0.8273267009   1.812511305    0.2749669744   3.51191765     0.06393249563  0.0667651644   0.1003063802   0.06749042106  0.01196586327  0.2456491652   0.5544964366   225.7763614    21.22808445    
812      INTERFACE  0.5439166726   0.8070834442   -9.892168897   82.26671288    0.7969049442   0.7840491426   1.477132015    0.5416834852   1.08235437     2.223764161    3.714252137    1.412856184    4.912972496    0.03380798139  0.004684698361 0.01508301759  0.09885040214  0.01016205546  0.01592107514  2.156829635    198.8783497    11.06493941    
813      INTERFACE  0.2417806952   0.4646233097   20.03914609    0.9382737531   0.2385853736   0.5857696384   1.178332449    0.3011990891   0.585016172    1.413231941    2.280884783    1.786591678    4.276351947    0.2492581606   0.2743813693   0.1351150842   0.1107257788   0.006335593506 0.2299848595   3.660270274    81.51696382    29.30790719    
814      INTERFACE  0.01576070821  0.9650452036   1.479101487    73.62658022    0.7574627078   0.7057303472   0.3033142908   0.2660694309   1.157013027    0.5196838187   3.620248572    2.299533052    3.693151466    0.1785068356   0.1521335357   0.1399759843   0.04014118187  0.01017551547  0.1252765533   0.7758346749   9.997113947    1.252788018    
815      INTERFACE  0.5921507904   0.1641665539   4.636565848    76.63641755    0.0371758027   0.8154020763   1.451051889    0.2294447271   1.467971004    1.011616014    2.052382982    2.905919257    4.945652931    0.2170336339   0.2066232739   0.02408459881  0.09119354734  0.005840138058 0.2395908299   3.652041185    9.889839316    2.637441205    
816      INTERFACE  0.4020312294   0.6068177235   -1.222561538   59.63931123    0.9900361213   0.7350652916   0.6937661126   0.1270606922   0.5281603896   2.309049636    2.743092591    1.549613229    4.65119417     0.06806770085  0.1669963653   0.09351573521  0.1074523538   0.004315801786 0.4440608267   1.741672736    50.69534572    3.322967639    
817      INTERFACE  0.5329074795   0.9707150969   -12.29751842   50.84906506    0.9609657624   0.5873184631   0.2246762071   0.3097874726   1.743923342    0.6615778983   3.20342095     0.7689138736   3.003816435    0.05215977643  0.1828725172   0.055163146    0.125165084    0.01287697852  0.07006001586  2.454685911    194.6814135    8.434868467    
818      INTERFACE  0.5826857318   0.379741811    -2.138283275   4.13855566     0.1704802725   0.2719008527   1.838897314    0.1837778966   1.001008367    1.545983718    3.963003435    1.485210255    3.207429835    0.2609941929   0.3437776911   0.08741652532  0.02769386157  0.01086409425  0.2695190829   1.111036959    140.7090482    23.46977667    
819      INTERFACE  0.7879205682   0.885677925    -4.870105903   35.71076844    0.1412421411   0.5685562114   0.7275677248   0.250452504    1.741453028    0.6829449135   1.704689158    2.164737669    4.206662189    0.2140417567   0.141306178    0.02767852451  0.09272965364  0.006273775722 0.410597631    2.192783433    70.37215827    9.164585566    
820      INTERFACE  0.5144352742   0.4180434973   13.50757446    87.48911527    0.5070872604   0.3752418416   1.099355973    0.2588555994   1.693368841    3.227049792    3.027257004    2.307963144    2.697775806    0.1635421023   0.3481463806   0.1037740926   0.03457131914  0.009443865688 0.4605604214   1.661689351    65.01136572    8.876264356    
821      INTERFACE  0.2949264706   0.7132030919   14.40234931    18.20689542    0.5084320511   0.4803257879   1.84406341     0.3109713413   1.152543957    2.547938371    1.368579717    1.302462128    4.482484851    0.08417338483  0.1159407659   0.03956444103  0.1422103177   0.003633520473 0.4509503006   2.005823614    56.95254272    16.80260402    
822      INTERFACE  0.4582714255   0.304725277    17.79426876    66.27276754    0.8425401985   0.4104369443   1.85237706     0.2422979955   0.9528389222   1.877316627    3.349791538    0.2239552839   3.641983309    0.1675815841   0.05189544621  0.0734801881   0.07253717905  0.004597042821 0.1055524424   2.56961072     95.07177479    14.89719941    
823      INTERFACE  0.6575103783   0.9544953222   20.31952937    75.07360999    0.4791146187   0.3446430773   1.217450244    0.4660032902   1.53754834     2.155358755    4.333341972    2.048533883    3.563769868    0.1304583839   0.2690314529   0.1256934774   0.02242557014  0.009229946508 0.2388120991   3.532460517    11.65031888    7.259297544    
824      INTERFACE  0.7283918823   0.5956779942   -0.7710247827  6.854235843    0.549678789    0.7501816207   0.8176832492   0.2473839633   1.540721741    1.193389158    3.489608681    1.816682009    3.757804155    0.1110703432   0.1523370209   0.06114634865  0.01594448535  0.004254815666 0.05765623283  0.3106737101   281.3005351    31.51892046    
825      INTERFACE  0.003362616138 0.9367708287   -20.94005754   80.37016527    0.6586237048   0.1916973842   0.91760212     0.2877761337   1.699450039    2.972955253    2.798868982    1.233626931    2.138121827    0.07138256076  0.02086534171  0.03820357618  0.09145249347  0.003991921365 0.04462627073  3.904856137    117.467191     11.55693302    
826      INTERFACE  0.226688865    0.9713347204   19.35551924    6.269260947    0.04778335127  0.2495462718   0.7785473533   0.4347954207   1.288646946    2.033587114    2.138034891    1.641169258    2.486390948    0.1473396972   0.2362852783   0.1112822802   0.04572783182  0.01175878343  0.3417926369   0.3791416351   96.12982595    39.03069749    
827      INTERFACE  0.7008458094   0.7916278662   20.8972391     28.06934249    0.3007409636   0.817698971    0.8732022384   0.4102615013   0.9222901618   2.111039164    1.861697007    0.6943779319   3.052985888    0.1148831687   0.2852435613   0.03525680458  0.05292605243  0.005724623084 0.3322964741   3.695018842    37.38447432    20.23298644    
828      INTERFACE  0.3348598042   0.6319129991   -19.45945471   14.1573261     0.4753354087   0.6847460869   1.210318445    0.5044366988   1.188619021    0.577719547    3.269000074    1.345498972    2.792831196    0.07715683322  0.3539397769   0.1083748759   0.1030543941   0.01342787272  0.07261983054  2.795369463    100.4090551    15.38337731    
829      INTERFACE  0.9377821494   0.5146372693   19.39103426    37.87827381    0.8622773061   0.7037171591   1.539145877    0.2484497138   1.364147234    3.060009591    4.258125432    1.46892171     2.579486513    0.235919579    0.2725459348   0.01327798198  0.0776487975   0.006633082829 0.1344236241   3.919258698    21.76646359    11.23127739    
830      INTERFACE  0.5419967571   0.1484144588   -7.50613651    59.89609321    0.09431689528  0.248502455    1.334979018    0.3871142406   0.7374941081   1.316816131    2.21653858     2.50906579     3.050903718    0.09461900998  0.09035113743  0.06449930999  0.0984803984   0.008187766055 0.4369108461   1.868498058    235.12248      10.04327314    
831      INTERFACE  0.8032329425   0.7707902543   2.37590268     89.92249592    0.8472373079   0.608888583    0.6596430413   0.2209137604   1.278937631    0.3337192459   3.536467616    0.8677099444   4.495184522    0.04308236148  0.1098257094   0.03075172807  0.1111435664   0.00812473499  0.3450735278   1.315688859    10.21974555    0.8127866493   
832      INTERFACE  0.9725528868   0.8235817531   14.90008924    13.33153097    0.7315676349   0.4973877248   0.1857995481   0.3291265332   0.6341575947   2.293255936    3.514246836    2.722028039    3.326050602    0.1295933244   0.161776911    0.01408058401  0.04229807727  0.006731146872 0.2279385046   3.551895133    242.5876188    30.31324454    
833      INTERFACE  0.1654124753   0.7962448828   -20.10517738   71.27568282    0.9442337858   0.3334131253   1.717972865    0.2846291738   0.9908659665   0.3880206205   1.949441742    2.114530825    4.217998721    0.08989993489  0.2771610384   0.08167991463  0.09187429811  0.002861391446 0.3010105251   2.987640598    61.18474736    5.939292366    
834      INTERFACE  0.2681381132   0.5780629366   0.6440769867   58.1467754     0.2008165039   0.399750063    1.216322561    0.506019729    0.3896476734   1.351662052    2.679562238    1.073952936    3.542548247    0.03908768914  0.09854008336  0.1410426079   0.02220843729  0.01137591137  0.08994690773  2.955477014    37.80034721    2.606697528    
835      INTERFACE  0.8040200096   0.4928518102   11.87012654    36.97502178    0.5236351128   0.252216294    0.9608199004   0.4913515347   0.650985388    2.458912043    3.959032062    2.042861834    3.749252866    0.1325782336   0.001838438572 0.07555802578  0.07231049213  0.007215395626 0.1750986986   2.487144779    172.074387     18.39737136    
836      INTERFACE  0.06793254037  0.3787849008   5.857029244    7.176608148    0.7878581707   0.5453663193   0.7615396076   0.5494192986   1.483273191    2.950349035    3.597309647    0.691559445    2.103344159    0.05156476769  0.298151035    0.0208703607   0.06321145233  0.003926811506 0.4117251391   2.655927879    58.18987477    34.69207599    
837      INTERFACE  0.2337841789   0.978898965    14.11476718    36.64481859    0.04512130025  0.2866449852   1.051629252    0.2106962347   1.106622922    1.211805725    2.553660437    0.852110915    4.019111038    0.038995358    0.1403899119   0.0851576607   0.07907661823  0.006399288202 0.4330743828   0.2713457593   122.0638355    13.43408053    
838      INTERFACE  0.3498408824   0.4833706419   -2.165740003   54.42385232    0.9039713676   0.7667352892   0.515556288    0.2649768582   1.486543815    2.82644721     1.462642761    0.893101202    3.856680944    0.2620661881   0.3195833395   0.09197516596  0.1188803369   0.01116446629  0.1404604282   3.011597876    24.77897036    2.659793042    
839      INTERFACE  0.9985680927   0.5219413886   -12.78448966   29.30925686    0.6881195064   0.1983558449   1.379871645    0.1666334942   0.8811163241   2.440619443    3.609652158    2.150263969    2.922448897    0.2581905554   0.1709692628   0.1276851348   0.07408927326  0.01238908761  0.1047910895   2.773104489    312.1721167    11.18117334    
840      INTERFACE  0.8449347659   0.8823201956   1.074072714    67.31895989    0.7030229971   0.4679837971   0.790668811    0.1453357169   1.568561897    1.832486711    2.520287284    2.141858478    4.915575862    0.1401987162   0.2015263341   0.1325910012   0.05694935832  0.01194016353  0.2346436775   3.439583394    10.01768716    1.535718077    
841      INTERFACE  0.6684970706   0.7358307471   -0.6923731094  40.48448877    0.07345802373  0.5832667763   0.1102643327   0.3394789337   0.6189502755   2.112282977    1.76371732     2.207372863    3.621359121    0.2207568108   0.07959758959  0.06071075254  0.09981454882  0.007880164614 0.4244857246   0.771153321    77.61429803    3.026971461    
842      INTERFACE  0.8474151851   0.9637580907   20.36039298    32.55273517    0.05373232667  0.2603814307   1.623949373    0.204503943    0.4112513625   2.942014317    1.906391923    1.530697372    4.310559684    0.1740684411   0.2319624774   0.04751986854  0.02846352252  0.001631427507 0.1374561489   3.335794724    26.46891319    21.78289034    
843      INTERFACE  0.448270509    0.5879729351   7.000745664    42.01146038    0.2239607275   0.3551580448   0.2754794805   0.5458647779   1.704297336    0.5370531862   3.284978505    2.336565626    2.870566374    0.2148753248   0.1320757919   0.1380658769   0.0894903454   0.005056450621 0.2593272327   3.356871503    74.25461822    9.944410265    
844      INTERFACE  0.08377490839  0.380283218    -8.552810946   46.51386635    0.5777533098   0.5344721297   1.90464094     0.3151274725   0.6401403024   2.977125925    3.930656954    0.1418480457   2.41543529     0.206256091    0.3509724624   0.06551227996  0.05593308961  0.002667860269 0.02862395597  3.018778221    86.07246187    5.953687245    
845      INTERFACE  0.2771275805   0.8224272102   -11.49008241   88.70033359    0.4131600448   0.6278314528   0.1905571004   0.5027831719   1.208216418    2.588836974    2.739925879    2.419160377    5.079870843    0.2097635895   0.07763114867  0.1357116436   0.1133419017   0.009495924214 0.2093339709   0.5219819457   353.8475763    11.09221923    
846      INTERFACE  0.7034854939   0.9916675894   -13.63127513   60.11482344    0.9863175073   0.7272981391   0.590124894    0.5288331677   0.7945672521   1.825474687    3.289490794    1.079508936    4.645507832    0.213187623    0.14825213     0.02048314185  0.1381818389   0.01076658542  0.1194125175   0.2485579257   170.0053092    9.257664222    
847      INTERFACE  0.3260937483   0.9530171787   -1.088421294   73.37508807    0.7687356036   0.6718595095   1.233766838    0.3268680772   0.3197008254   3.012920666    1.797172693    1.143699164    3.535950536    0.149465562    0.1416689527   0.1102133148   0.0341538418   0.001169767155 0.4642001753   2.641692353    23.39174773    2.145116705    
848      INTERFACE  0.4985956654   0.7695121972   -4.028039713   43.80366885    0.3486770308   0.7407545563   1.426894895    0.3822637722   1.168122826    1.002983676    3.074663625    1.219502915    2.19473949     0.2294250231   0.1489576974   0.02599931335  0.1061398811   0.005147657016 0.271730622    1.687886659    39.11556358    5.20411138     
849      INTERFACE  0.5656411141   0.1466466772   -9.78858475    41.04414738    0.9291199622   0.5129379468   0.9620916656   0.3869774333   1.587638048    1.932615962    2.184050468    1.519058346    4.441157745    0.2386966229   0.04989302999  0.05621034733  0.04550817866  0.01377248251  0.184073309    2.174144797    350.1914217    14.4641047     
