%eval_id interface RELDEPTH       DIAMETER       POSITION       ANGLE          ELECTRELDEPTH  THICKNESS_SKIN THICKNESS_SCT  THICKNESS_APONEUROSIS THICKNESS_LOOSE_AREOLAR_TISSUE THICKNESS_SKULL_OUTER THICKNESS_SKULL_DIPLOE THICKNESS_SKULL_INNER THICKNESS_CSF  CONDUCTIVITY_SKIN CONDUCTIVITY_SCT CONDUCTIVITY_APONEUROSIS CONDUCTIVITY_LOOSE_AREOLAR_TISSUE CONDUCTIVITY_SKULL_CORTICAL CONDUCTIVITY_SKULL_DIPLOE CONDUCTIVITY_CSF AFmax_4um      GAFmax_4um     
90       S4L_INTERFACE 0.5            0.3            -14            90             0.5            0.514          0.944          0.247          0.3583         1.83           2.84           1.44           3.6            0.148297101    0.077621273    0.079195857    0.079195857    0.00644673     0.09975        1.87899971     826.4084928    23.16690999    
91       S4L_INTERFACE 0.5            0.3            -14            90             0.5            0.514          0.944          0.247          0.5166         1.83           2.84           1.44           3.6            0.148297101    0.077621273    0.079195857    0.079195857    0.00644673     0.09975        1.87899971     760.5036616    21.97269934    
92       S4L_INTERFACE 0.5            0.3            -14            90             0.5            0.514          0.944          0.247          0.6749         1.83           2.84           1.44           3.6            0.148297101    0.077621273    0.079195857    0.079195857    0.00644673     0.09975        1.87899971     710.3755489    21.07594635    
93       S4L_INTERFACE 0.5            0.3            -14            90             0.5            0.514          0.944          0.247          0.8332         1.83           2.84           1.44           3.6            0.148297101    0.077621273    0.079195857    0.079195857    0.00644673     0.09975        1.87899971     666.9014023    20.28096593    
94       S4L_INTERFACE 0.5            0.3            -14            90             0.5            0.514          0.944          0.247          0.9915         1.83           2.84           1.44           3.6            0.148297101    0.077621273    0.079195857    0.079195857    0.00644673     0.09975        1.87899971     629.2818055    19.54558735    
95       S4L_INTERFACE 0.5            0.3            -14            90             0.5            0.514          0.944          0.247          1.1498         1.83           2.84           1.44           3.6            0.148297101    0.077621273    0.079195857    0.079195857    0.00644673     0.09975        1.87899971     598.8334444    18.86796445    
96       S4L_INTERFACE 0.5            0.3            -14            90             0.5            0.514          0.944          0.247          1.3081         1.83           2.84           1.44           3.6            0.148297101    0.077621273    0.079195857    0.079195857    0.00644673     0.09975        1.87899971     570.5952345    18.15121919    
97       S4L_INTERFACE 0.5            0.3            -14            90             0.5            0.514          0.944          0.247          1.4664         1.83           2.84           1.44           3.6            0.148297101    0.077621273    0.079195857    0.079195857    0.00644673     0.09975        1.87899971     545.4841536    17.4251226     
98       S4L_INTERFACE 0.5            0.3            -14            90             0.5            0.514          0.944          0.247          1.6247         1.83           2.84           1.44           3.6            0.148297101    0.077621273    0.079195857    0.079195857    0.00644673     0.09975        1.87899971     523.711812     16.72150365    
99       S4L_INTERFACE 0.5            0.3            -14            90             0.5            0.514          0.944          0.247          1.783          1.83           2.84           1.44           3.6            0.148297101    0.077621273    0.079195857    0.079195857    0.00644673     0.09975        1.87899971     504.6904034    16.04249108    
